PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,FirstName,LastName,CabinSector,CabinRoom,CabinClass
5475_01,Earth,False,F/1134/P,TRAPPIST-1e,43.0,False,0.0,0.0,1.0,296.0135649742457,0.0,Stelle Lowelliott,0,Stelle,Lowelliott,F,1134,P
5476_01,Earth,False,G/879/S,TRAPPIST-1e,49.0,False,1020.0,0.0,2.0,2.0,0.0,Samany Moodsey,1,Samany,Moodsey,G,879,S
5477_01,Earth,False,G/880/S,TRAPPIST-1e,17.0,False,0.0,150.0,166.0,570.0,0.0,Gerte Baxterson,1,Gerte,Baxterson,G,880,S
5478_01,Mars,False,F/1048/S,TRAPPIST-1e,29.0,False,518.0,0.0,10.0,1245.0,0.0,Hocorz Prity,0,Hocorz,Prity,F,1048,S
5479_01,Earth,True,G/881/S,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,Timyra Romason,1,Timyra,Romason,G,881,S
5480_01,Europa,False,*MISSING*,TRAPPIST-1e,37.0,False,31.0,9307.0,0.0,904.0,11213.0,Avijava Ellcefulve,0,Avijava,Ellcefulve,*MISSING*,*MISSING*,*MISSING*
5483_01,Earth,False,F/1135/P,PSO J318.5-22,17.0,False,2.0,0.0,0.0,0.0,681.0,Nadie Waltonnedy,0,Nadie,Waltonnedy,F,1135,P
5484_01,Mars,True,F/1050/S,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Masal Monie,1,Masal,Monie,F,1050,S
5485_01,Earth,False,G/880/P,TRAPPIST-1e,20.0,False,0.0,9.0,82.0,14.0,704.0,Kennie Portananney,0,Kennie,Portananney,G,880,P
5487_01,Mars,True,F/1136/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Flams Nan,1,Flams,Nan,F,1136,P
5488_01,Europa,True,B/186/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Tares Hoorherve,1,Tares,Hoorherve,B,186,P
5488_02,Europa,False,B/186/P,TRAPPIST-1e,15.0,False,0.0,22.0,6805.0,0.0,531.0,Acrabik Hoorherve,1,Acrabik,Hoorherve,B,186,P
5488_03,Europa,False,B/186/P,TRAPPIST-1e,53.0,False,0.0,6634.0,0.0,5047.0,108.0,Krabius Hoorherve,0,Krabius,Hoorherve,B,186,P
5488_04,Europa,True,B/186/P,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Weidus Hoorherve,1,Weidus,Hoorherve,B,186,P
5489_01,Earth,True,G/881/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,-205.2479693091263,Glendy Welles,1,Glendy,Welles,G,881,P
5489_02,Earth,True,G/881/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Benew Welles,0,Benew,Welles,G,881,P
5490_01,Mars,False,F/1137/P,TRAPPIST-1e,26.0,False,665.0,76.0,206.6281363482706,1478.0,0.0,Grog Emead,0,Grog,Emead,F,1137,P
5491_01,Earth,False,G/882/S,TRAPPIST-1e,20.0,False,0.0,0.0,499.0,285.0,103.0,Anthia Solon,0,Anthia,Solon,G,882,S
5492_01,Earth,False,F/1052/S,TRAPPIST-1e,23.0,False,0.0,551.0,59.0,720.0,14.0,Keithy Prinson,0,Keithy,Prinson,F,1052,S
5494_01,Earth,False,F/1053/S,TRAPPIST-1e,22.0,False,658.0,0.0,0.0,161.0,3.0,Tonald Keithunts,1,Tonald,Keithunts,F,1053,S
5496_01,Earth,True,G/882/P,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Wayney Charryerry,1,Wayney,Charryerry,G,882,P
5497_01,Europa,True,B/210/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Taurah Covetive,1,Taurah,Covetive,B,210,S
5497_02,Europa,False,B/210/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Edaron Covetive,1,Edaron,Covetive,B,210,S
5499_01,Earth,True,G/884/S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Brank Hickley,1,Brank,Hickley,G,884,S
5500_01,Mars,False,D/175/P,55 Cancri e,21.0,False,4027.0,0.0,47.0,83.0,0.0,Bar Cuche,0,Bar,Cuche,D,175,P
5501_01,Earth,False,G/885/S,TRAPPIST-1e,35.0,False,702.0,104.0,5.0,76.0,0.0,Camily Alldson,1,Camily,Alldson,G,885,S
5504_01,Earth,False,F/1140/P,TRAPPIST-1e,22.0,False,142.0,1307.0,0.0,0.0,0.0,Greggy Benderez,0,Greggy,Benderez,F,1140,P
5506_01,Europa,True,D/166/S,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Phecca Speedgear,1,Phecca,Speedgear,D,166,S
5507_01,Mars,False,E/356/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Blakes Saf,0,Blakes,Saf,E,356,S
5508_01,Earth,False,*MISSING*,TRAPPIST-1e,50.0,False,0.0,358.0,0.0,620.0,4.0,Margio Potters,0,Margio,Potters,*MISSING*,*MISSING*,*MISSING*
5509_01,Earth,False,F/1055/S,TRAPPIST-1e,27.0,False,0.0,0.0,800.0,0.0,0.0,Allene Douglasen,1,Allene,Douglasen,F,1055,S
5510_01,Earth,True,G/887/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Stance Ingston,1,Stance,Ingston,G,887,S
5511_01,Earth,True,G/884/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Leen Gallenry,1,Leen,Gallenry,G,884,P
5511_02,Earth,False,E/346/P,PSO J318.5-22,25.0,False,39.0,330.248761616163,169.0,20.0,1403.0,Mela Gallenry,0,Mela,Gallenry,E,346,P
5512_01,Europa,False,A/67/S,55 Cancri e,31.0,False,0.0,225.0,0.0,301.0,4090.0,Fomalik Chsere,0,Fomalik,Chsere,A,67,S
5512_02,Europa,False,B/211/S,55 Cancri e,35.22278634611726,False,0.0,8162.0,1044.0,699.0,46.0,Sadaron Chsere,1,Sadaron,Chsere,B,211,S
5514_01,Earth,True,G/889/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Bretty Monroellynn,1,Bretty,Monroellynn,G,889,S
5514_02,Earth,True,G/889/S,PSO J318.5-22,2.0,False,-186.2571862457766,0.0,0.0,0.0,0.0,Shanie Monroellynn,1,Shanie,Monroellynn,G,889,S
5514_03,Earth,False,G/889/S,TRAPPIST-1e,27.0,False,0.0,6.0,0.0,814.0,107.0,Ton Monroellynn,1,Ton,Monroellynn,G,889,S
5514_04,Earth,False,G/889/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,308.83102842305334,Jodip Monroellynn,1,Jodip,Monroellynn,G,889,S
5515_01,Earth,False,F/1141/P,TRAPPIST-1e,22.0,False,758.0,0.0,46.0,0.0,0.0,Feryla Prestonard,0,Feryla,Prestonard,F,1141,P
5517_01,Mars,False,E/357/S,TRAPPIST-1e,29.137800467657545,False,0.0,0.0,0.0,0.0,0.0,Totax Brazo,0,Totax,Brazo,E,357,S
5520_01,Earth,False,G/890/S,TRAPPIST-1e,56.0,False,0.0,4.0,778.0,0.0,0.0,Vanard Nasquez,1,Vanard,Nasquez,G,890,S
5521_01,Earth,False,F/1058/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,676.0,124.0,Ireene Boltertley,0,Ireene,Boltertley,F,1058,S
5522_01,Earth,False,E/358/S,55 Cancri e,42.0,False,31.0,0.0,0.0,635.0,0.0,Carold Hinglendez,1,Carold,Hinglendez,E,358,S
5522_02,Earth,False,F/1059/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,703.0,0.0,Ollip Hinglendez,1,Ollip,Hinglendez,F,1059,S
5522_03,Earth,False,F/1059/S,TRAPPIST-1e,27.0,False,508.0,585.0,9.0,219.52768655807927,0.0,Elanie Hinglendez,1,Elanie,Hinglendez,F,1059,S
5523_01,Earth,False,G/885/P,PSO J318.5-22,29.0,False,0.0,0.0,20.0,0.0,402.0,Rician Pearsalason,0,Rician,Pearsalason,G,885,P
5524_01,Earth,False,F/1060/S,55 Cancri e,36.0,False,85.0,0.0,545.0,15.0,0.0,Melica Hendrys,1,Melica,Hendrys,F,1060,S
5526_01,Earth,False,F/1061/S,TRAPPIST-1e,23.0,False,0.0,0.0,4.0,145.0,222.4462060320691,Kaye Stroyledgez,0,Kaye,Stroyledgez,F,1061,S
5526_02,Earth,True,G/891/S,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,Eleah Stroyledgez,1,Eleah,Stroyledgez,G,891,S
5527_01,Earth,False,G/886/P,TRAPPIST-1e,19.0,False,1.0,1.0,159.62003164559033,0.0,1755.0,Pamiea Dickman,0,Pamiea,Dickman,G,886,P
5527_02,Earth,True,G/886/P,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,Bellee Dickman,0,Bellee,Dickman,G,886,P
5527_03,Earth,True,G/886/P,TRAPPIST-1e,49.0,False,-64.42721398201212,0.0,0.0,0.0,0.0,*MISSING*,0,*MISSING*,*MISSING*,G,886,P
5527_04,Earth,True,G/886/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Almara Dickman,1,Almara,Dickman,G,886,P
5528_01,Earth,False,F/1143/P,TRAPPIST-1e,18.0,False,0.0,288.0,35.0,0.0,435.0,Hanna Peckerson,0,Hanna,Peckerson,F,1143,P
5529_01,Europa,False,C/174/P,55 Cancri e,39.0,False,5645.0,132.0,0.0,1.0,1814.0,Sabi Unfile,0,Sabi,Unfile,C,174,P
5530_01,Mars,False,E/347/P,TRAPPIST-1e,37.0,False,10.0,20.0,868.0,115.0,0.0,Eerch Mesty,0,Eerch,Mesty,E,347,P
5530_02,Mars,True,F/1144/P,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Mondax Mesty,1,Mondax,Mesty,F,1144,P
5531_01,Mars,False,F/1145/P,PSO J318.5-22,43.0,False,817.0,0.0,617.0,0.0,0.0,Ste Brity,0,Ste,Brity,F,1145,P
5531_02,Mars,True,F/1145/P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Gut Brity,1,Gut,Brity,F,1145,P
5535_01,Earth,False,G/893/S,TRAPPIST-1e,20.0,*MISSING*,41.0,222.0,0.0,43.0,601.0,Nichad Arner,1,Nichad,Arner,G,893,S
5535_02,Earth,False,G/893/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Meline Arner,1,Meline,Arner,G,893,S
5535_03,Earth,False,G/893/S,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Blanie Arner,1,Blanie,Arner,G,893,S
5536_01,Mars,True,F/1062/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Walles Pure,1,Walles,Pure,F,1062,S
5537_01,Mars,False,F/1063/S,TRAPPIST-1e,50.0,*MISSING*,690.0,0.0,30.0,762.0,428.0,Herms Bancy,0,Herms,Bancy,F,1063,S
5538_01,Mars,True,F/1146/P,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Diedow Gele,1,Diedow,Gele,F,1146,P
5538_02,Mars,True,F/1146/P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Hocks Gele,1,Hocks,Gele,F,1146,P
5539_01,Europa,False,B/187/P,TRAPPIST-1e,26.0,False,0.0,1583.0,0.0,232.0,8040.0,Tarf Officled,0,Tarf,Officled,B,187,P
5540_01,Earth,False,E/360/S,TRAPPIST-1e,21.0,False,39.0,360.0,0.0,187.5200037213623,0.0,Berly Andackson,1,Berly,Andackson,E,360,S
5541_01,Mars,True,F/1147/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,-231.62407516296804,Cornys Kra,1,Cornys,Kra,F,1147,P
5543_01,Europa,True,C/175/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Hekaton Platch,1,Hekaton,Platch,C,175,P
5544_01,Mars,False,F/1149/P,TRAPPIST-1e,32.57065976427422,True,1565.0,0.0,0.0,0.0,145.0,Minnys Stité,0,Minnys,Stité,F,1149,P
5545_01,Earth,False,G/894/S,PSO J318.5-22,34.0,False,0.0,0.0,693.0,3.0,77.0,Ernice Rigginsen,1,Ernice,Rigginsen,G,894,S
5545_02,Earth,True,G/894/S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Sall Rigginsen,1,Sall,Rigginsen,G,894,S
5545_03,Earth,True,G/894/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Nance Rigginsen,1,Nance,Rigginsen,G,894,S
5546_01,Europa,False,D/176/P,55 Cancri e,28.0,False,550.0,5203.0,0.0,2244.0,1624.0,Wasatan Brathful,0,Wasatan,Brathful,D,176,P
5550_01,Earth,False,G/895/S,TRAPPIST-1e,33.0,False,127.0,745.0,9.0,0.0,0.0,Robyna Poperez,1,Robyna,Poperez,G,895,S
5551_01,Earth,True,G/888/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Rayley Foledges,1,Rayley,Foledges,G,888,P
5552_01,Mars,*MISSING*,F/1150/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Skix Potie,0,Skix,Potie,F,1150,P
5552_02,Mars,True,F/1150/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Oatch Potie,1,Oatch,Potie,F,1150,P
5552_03,Mars,False,F/1150/P,TRAPPIST-1e,60.0,False,51.0,10.0,754.0,1412.0,137.0,Chonk Potie,0,Chonk,Potie,F,1150,P
5555_01,*MISSING*,False,G/896/S,*MISSING*,43.0,*MISSING*,1.0,0.0,213.0,7.0,701.0,Winia Blanglison,1,Winia,Blanglison,G,896,S
5556_01,Earth,False,E/361/S,TRAPPIST-1e,27.0,False,0.0,1.0,667.0,897.0,43.0,Jona Hanner,0,Jona,Hanner,E,361,S
5557_01,Earth,True,G/890/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Jerek Mathison,1,Jerek,Mathison,G,890,P
5559_01,Earth,True,G/897/S,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,*MISSING*,1,*MISSING*,*MISSING*,G,897,S
5560_01,Mars,False,D/168/S,TRAPPIST-1e,57.0,False,1696.0,0.0,1006.0,0.0,27.0,Tyog Birte,0,Tyog,Birte,D,168,S
5561_01,Europa,True,A/51/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Diskeh Fueling,1,Diskeh,Fueling,A,51,P
5561_02,Europa,False,A/51/P,TRAPPIST-1e,28.0,False,0.0,175.0,0.0,214.0,7461.0,Cellus Fueling,0,Cellus,Fueling,A,51,P
5561_03,Europa,False,A/51/P,TRAPPIST-1e,42.0,False,0.0,890.0,2929.0,352.0,4898.0,Gluinol Fueling,0,Gluinol,Fueling,A,51,P
5561_04,Europa,False,A/51/P,TRAPPIST-1e,43.0,False,7.0,494.0,2473.0,443.0,71.0,Ankab Fueling,0,Ankab,Fueling,A,51,P
5563_01,Europa,True,C/176/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Maham Cattyried,1,Maham,Cattyried,C,176,P
5566_01,Europa,False,E/349/P,55 Cancri e,72.0,False,2445.0,3023.0,0.0,704.0,20.0,Gluinon Gloyanthy,0,Gluinon,Gloyanthy,E,349,P
5568_01,Europa,False,B/188/P,TRAPPIST-1e,49.0,False,0.0,3991.0,298.0,289.0,2740.0,Winons Covetive,0,Winons,Covetive,B,188,P
5568_02,Europa,True,B/188/P,55 Cancri e,29.0,True,0.0,0.0,0.0,0.0,0.0,Merabik Covetive,1,Merabik,Covetive,B,188,P
5569_01,Earth,True,G/891/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Brance Mcfarleys,0,Brance,Mcfarleys,G,891,P
5571_01,Earth,False,G/900/S,55 Cancri e,26.0,False,0.0,406.0,0.0,0.0,503.0,Delley Nichoan,1,Delley,Nichoan,G,900,S
5572_01,Mars,True,F/1153/P,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Gicket Pane,1,Gicket,Pane,F,1153,P
5573_01,Earth,False,F/1154/P,55 Cancri e,18.0,False,749.0,0.0,74.0,0.0,0.0,Mariel Gilleranks,0,Mariel,Gilleranks,F,1154,P
5574_01,Earth,False,F/1155/P,55 Cancri e,14.0,False,714.0,237.0,0.0,587.0,1.0,Dorah Polliamposs,0,Dorah,Polliamposs,F,1155,P
5575_01,Mars,False,F/1156/P,TRAPPIST-1e,44.0,False,583.0,0.0,222.0,0.0,1560.0,Bares Nacke,0,Bares,Nacke,F,1156,P
5575_02,Mars,True,F/1156/P,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Heers Nacke,1,Heers,Nacke,F,1156,P
5578_01,Earth,True,G/892/P,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Verney Gainebergan,1,Verney,Gainebergan,G,892,P
5580_01,Earth,True,G/902/S,PSO J318.5-22,36.0,False,0.0,0.0,0.0,0.0,0.0,Anae Vaught,1,Anae,Vaught,G,902,S
5581_01,Europa,True,B/212/S,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,422.61164648204385,Alpha Frolestty,1,Alpha,Frolestty,B,212,S
5582_01,Earth,False,G/893/P,TRAPPIST-1e,35.0,*MISSING*,753.0,335.0,1.0,348.0,0.0,Patoya Hersons,0,Patoya,Hersons,G,893,P
5583_01,Europa,False,D/170/S,TRAPPIST-1e,52.0,False,5.0,3514.0,31.0,601.0,13.0,Taura Inghtal,1,Taura,Inghtal,D,170,S
5585_01,Earth,False,G/894/P,PSO J318.5-22,22.0,False,688.0,5.0,80.0,0.0,0.0,Vanez Popelazquez,0,Vanez,Popelazquez,G,894,P
5585_02,Earth,False,F/1158/P,TRAPPIST-1e,34.0,False,245.0,0.0,542.0,0.0,19.0,Velyne Popelazquez,1,Velyne,Popelazquez,F,1158,P
5586_01,Earth,False,G/895/P,PSO J318.5-22,37.0,False,0.0,0.0,6.0,746.0,1.0,Elanda Reyersendry,0,Elanda,Reyersendry,G,895,P
5587_01,Earth,False,F/1159/P,55 Cancri e,22.0,False,654.0,2.0,83.0,0.0,0.0,Dianie Deckerson,0,Dianie,Deckerson,F,1159,P
5589_01,Earth,False,F/1160/P,TRAPPIST-1e,26.0,False,0.0,786.0,0.0,11.0,83.0,Fayen Hermanapp,1,Fayen,Hermanapp,F,1160,P
5591_01,Earth,False,E/363/S,55 Cancri e,14.0,False,590.0,9.0,0.0,0.0,192.0,Elene Ewiseston,0,Elene,Ewiseston,E,363,S
5592_01,Mars,True,F/1161/P,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,Wheard Quith,1,Wheard,Quith,F,1161,P
5594_01,Earth,False,F/1163/P,TRAPPIST-1e,17.0,False,0.0,823.0,0.0,1168.0,14.0,Verney Lewinton,0,Verney,Lewinton,F,1163,P
5595_01,Earth,False,F/1067/S,TRAPPIST-1e,30.0,False,0.0,1.0,0.0,870.0,0.0,Sonard Craftstens,0,Sonard,Craftstens,F,1067,S
5596_01,Europa,False,D/179/P,TRAPPIST-1e,65.0,False,0.0,722.0,302.0,103.0,2659.0,Mothab Sorbitter,0,Mothab,Sorbitter,D,179,P
5598_01,Earth,False,G/903/S,*MISSING*,19.0,False,0.0,0.0,500.0,2.0,208.0,Lulah Thony,1,Lulah,Thony,G,903,S
5599_01,Europa,False,E/364/S,55 Cancri e,36.0,*MISSING*,380.0,686.0,0.0,295.0,1247.0,Saxino Caming,0,Saxino,Caming,E,364,S
5601_01,Earth,True,G/904/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Bertle Vandan,1,Bertle,Vandan,G,904,S
5601_02,Earth,False,G/904/S,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Fery Vandan,1,Fery,Vandan,G,904,S
5601_03,Earth,False,*MISSING*,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Jacque Vandan,1,Jacque,Vandan,*MISSING*,*MISSING*,*MISSING*
5601_04,Earth,False,F/1069/S,TRAPPIST-1e,21.0,False,958.0,1668.0,82.0,0.0,78.0,Vanney Vandan,1,Vanney,Vandan,F,1069,S
5601_05,Earth,True,G/904/S,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,Maya Vandan,1,Maya,Vandan,G,904,S
5602_01,Europa,True,B/190/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Castab Sedece,1,Castab,Sedece,B,190,P
5602_02,Europa,False,B/190/P,55 Cancri e,18.0,False,0.0,3268.0,0.0,436.0,342.0,Hadirk Sedece,1,Hadirk,Sedece,B,190,P
5603_01,*MISSING*,False,E/365/S,TRAPPIST-1e,34.0,False,170.0,1256.0,0.0,3926.0,7121.0,Kocha Cluitty,0,Kocha,Cluitty,E,365,S
5606_01,Europa,True,B/213/S,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Algor Paterpad,1,Algor,Paterpad,B,213,S
5606_02,Europa,False,B/213/S,TRAPPIST-1e,31.0,False,0.0,1219.0,7.0,104.0,1082.0,Brab Dectory,1,Brab,Dectory,B,213,S
5608_01,Earth,False,F/1164/P,TRAPPIST-1e,14.0,False,30.0,757.0,115.0,0.0,0.0,Son Mclainez,1,Son,Mclainez,F,1164,P
5609_01,Earth,False,G/897/P,TRAPPIST-1e,23.0,False,765.0,5.0,0.0,0.0,0.0,Breney Russon,0,Breney,Russon,G,897,P
5610_01,Europa,True,B/214/S,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,Tach Dicely,1,Tach,Dicely,B,214,S
5610_02,Europa,False,B/214/S,55 Cancri e,54.0,True,0.0,7996.0,0.0,4549.0,10206.0,Atinon Dicely,0,Atinon,Dicely,B,214,S
5611_01,Europa,True,D/171/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Medion Clutchor,1,Medion,Clutchor,D,171,S
5611_02,Europa,False,D/171/S,TRAPPIST-1e,46.0,False,0.0,3477.0,0.0,1.0,5543.0,Grum Clutchor,0,Grum,Clutchor,D,171,S
5613_01,Earth,False,F/1072/S,TRAPPIST-1e,32.0,False,125.0,874.0,0.0,180.0,1.0,Leene Hardonald,1,Leene,Hardonald,F,1072,S
5614_01,Earth,True,G/906/S,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,Tyrony Coolerson,1,Tyrony,Coolerson,G,906,S
5615_01,Earth,True,G/907/S,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,Tine Wardendez,1,Tine,Wardendez,G,907,S
5616_01,Earth,False,F/1073/S,PSO J318.5-22,25.0,False,458.0,240.0,0.0,239.0,0.0,Yolace Fryersonis,1,Yolace,Fryersonis,F,1073,S
5618_01,Earth,False,F/1075/S,TRAPPIST-1e,19.0,False,0.0,785.0,0.0,0.0,19.0,Jenn Lynnerett,1,Jenn,Lynnerett,F,1075,S
5619_01,Earth,True,G/908/S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Gordo Freder,1,Gordo,Freder,G,908,S
5622_01,Earth,False,F/1076/S,TRAPPIST-1e,68.0,False,0.0,0.0,970.0,0.0,0.0,Jenn Nolds,1,Jenn,Nolds,F,1076,S
5623_01,Earth,True,G/898/P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Helly Gouldensen,1,Helly,Gouldensen,G,898,P
5625_01,Mars,True,E/352/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Trise Cart,0,Trise,Cart,E,352,P
5625_02,Mars,*MISSING*,E/352/P,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,Cros Nane,0,Cros,Nane,E,352,P
5625_03,Mars,False,E/352/P,TRAPPIST-1e,15.0,False,890.0,9.0,0.0,1250.0,57.0,Ming Cart,0,Ming,Cart,E,352,P
5625_04,Mars,True,E/352/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Tops Cart,1,Tops,Cart,E,352,P
5625_05,Mars,False,E/352/P,TRAPPIST-1e,22.0,False,804.0,0.0,378.0,0.0,0.0,*MISSING*,0,*MISSING*,*MISSING*,E,352,P
5626_01,Earth,True,G/911/S,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Fayen Vinston,1,Fayen,Vinston,G,911,S
5627_01,Earth,False,G/899/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Nelsie Stanters,0,Nelsie,Stanters,G,899,P
5628_01,Earth,True,G/900/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Ebonya Potthews,0,Ebonya,Potthews,G,900,P
5629_01,Earth,True,G/901/P,TRAPPIST-1e,28.0,False,0.0,-382.9574640339522,0.0,0.0,0.0,Jaye Sterson,1,Jaye,Sterson,G,901,P
5631_01,Earth,False,F/1166/P,TRAPPIST-1e,20.0,False,47.0,0.0,0.0,0.0,2711.0,Bel Boltond,0,Bel,Boltond,F,1166,P
5637_01,Earth,False,F/1168/P,TRAPPIST-1e,43.0,False,1.0,8.0,0.0,0.0,715.0,Sonard Simson,0,Sonard,Simson,F,1168,P
5639_01,Earth,False,G/913/S,TRAPPIST-1e,22.0,False,19.0,9.0,0.0,0.0,594.0,Bel Ewins,1,Bel,Ewins,G,913,S
5640_01,Europa,True,E/368/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Kaffias Rinicapead,1,Kaffias,Rinicapead,E,368,S
5642_01,Europa,True,B/216/S,*MISSING*,35.0,False,0.0,0.0,0.0,0.0,0.0,Geonkaa Supred,1,Geonkaa,Supred,B,216,S
5642_02,Europa,True,*MISSING*,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,Isoton Supred,1,Isoton,Supred,*MISSING*,*MISSING*,*MISSING*
5643_01,Mars,False,F/1077/S,TRAPPIST-1e,24.0,False,158.0,0.0,1594.0,1.0,0.0,Latsts Karte,1,Latsts,Karte,F,1077,S
5643_02,Mars,False,F/1077/S,55 Cancri e,18.0,False,2803.0,0.0,17.0,0.0,0.0,*MISSING*,0,*MISSING*,*MISSING*,F,1077,S
5643_03,Mars,False,F/1077/S,TRAPPIST-1e,15.0,False,643.0,0.0,45.0,0.0,10.0,Eaturs Karte,0,Eaturs,Karte,F,1077,S
5644_01,Mars,False,F/1169/P,TRAPPIST-1e,28.0,False,1909.0,0.0,0.0,0.0,6.0,Gut Hake,0,Gut,Hake,F,1169,P
5645_01,Earth,False,F/1078/S,TRAPPIST-1e,24.0,False,0.0,117.0,2134.0,0.0,0.0,Olly Wagnerray,1,Olly,Wagnerray,F,1078,S
5646_01,Mars,True,F/1079/S,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,*MISSING*,1,*MISSING*,*MISSING*,F,1079,S
5647_01,Europa,True,C/178/P,TRAPPIST-1e,35.0,False,0.0,1130.4134402469072,0.0,0.0,696.6181167470171,Dyonevi Matoltuble,1,Dyonevi,Matoltuble,C,178,P
5647_02,Europa,False,C/178/P,55 Cancri e,52.0,False,0.0,1425.0,31.0,0.0,1320.0,Chabih Matoltuble,1,Chabih,Matoltuble,C,178,P
5647_03,Europa,False,C/178/P,TRAPPIST-1e,48.0,False,0.0,2404.751985126372,0.0,2851.0,1478.0,Majoram Tachor,0,Majoram,Tachor,C,178,P
5648_01,Europa,False,C/179/P,55 Cancri e,27.0,False,332.0,918.0,0.0,5.0,4817.0,Edaruma Braned,0,Edaruma,Braned,C,179,P
